Area Code,Date,Territory,Territory Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
660,1/4/2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,$80 ,$90 ,$50 ,$170 ,$76 ,965,$91 ,$23 ,$47 ,$167 ,$44 
414,1/4/2012,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,$80 ,$120 ,$80 ,$200 ,$83 ,433,$112 ,$27 ,$58 ,$195 ,$54 
712,1/4/2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,688,$43 ,$0 ,$32 ,$43 ,$11 
573,1/4/2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,$50 ,$80 ,$60 ,$130 ,$45 ,777,$67 ,$12 ,$44 ,$112 ,$23 
715,1/4/2012,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,$50 ,$70 ,$50 ,$120 ,$45 ,605,$58 ,$14 ,$32 ,$103 ,$26 
475,1/4/2012,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,$40 ,$70 ,$40 ,$110 ,$51 ,311,$68 ,$16 ,$24 ,$119 ,$44 
318,1/4/2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,$60 ,$90 ,$70 ,$150 ,$49 ,779,$72 ,$13 ,$48 ,$121 ,$24 
505,1/4/2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,$110 ,$50 ,$10 ,$160 ,$93 ,840,$40 ,$28 ,($11),$133 ,$51 
405,1/4/2012,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,$30 ,$60 ,$50 ,$90 ,$30 ,820,$45 ,$8 ,$25 ,$75 ,$20 
225,1/4/2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,$30 ,$60 ,$40 ,$90 ,$46 ,388,$68 ,$14 ,$31 ,$114 ,$37 
505,1/4/2012,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,$30 ,$40 ,$10 ,$70 ,$37 ,195,$51 ,$12 ,$12 ,$88 ,$39 
580,1/4/2012,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,$70 ,$120 ,$80 ,$190 ,$88 ,653,$134 ,$29 ,$74 ,$222 ,$60 
775,1/4/2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,$30 ,$40 ,$20 ,$70 ,$28 ,964,$33 ,$8 ,$4 ,$61 ,$29 
503,1/4/2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,$50 ,$80 ,$50 ,$130 ,$43 ,363,$64 ,$13 ,$28 ,$107 ,$36 
435,1/4/2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,$100 ,$120 ,$70 ,$220 ,$80 ,494,$98 ,$30 ,$34 ,$178 ,$64 
206,1/4/2012,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,$110 ,$170 ,$70 ,$280 ,$95 ,554,$132 ,$86 ,$17 ,$227 ,$115 
775,1/4/2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,$10 ,$30 ,$20 ,$40 ,$17 ,776,$26 ,$4 ,$10 ,$43 ,$16 
503,1/4/2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,$150 ,$160 ,$100 ,$310 ,$162 ,"1,091",$163 ,$45 ,$93 ,$325 ,$70 
435,1/4/2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,$40 ,$70 ,$50 ,$110 ,$47 ,821,$68 ,$13 ,$43 ,$115 ,$25 
206,1/4/2012,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,$60 ,$80 ,$60 ,$140 ,$69 ,965,$82 ,$21 ,$39 ,$151 ,$43 
515,1/4/2012,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,$20 ,$20 ,$10 ,$40 ,$19 ,820,$28 ,$5 ,$11 ,$47 ,$17 
920,1/4/2012,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,$60 ,$70 ,$20 ,$130 ,$57 ,313,$70 ,$21 ,$16 ,$127 ,$54 
515,1/4/2012,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,$20 ,$40 ,$20 ,$60 ,$28 ,964,$33 ,$8 ,$3 ,$61 ,$30 
573,1/4/2012,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,$80 ,$100 ,$50 ,$180 ,$80 ,494,$98 ,$30 ,$35 ,$178 ,$63 
715,1/4/2012,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,$100 ,$130 ,$30 ,$230 ,$95 ,554,$132 ,$86 ,$17 ,$227 ,$115 
563,1/4/2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,$10 ,$40 ,$30 ,$50 ,$17 ,776,$26 ,$4 ,$10 ,$43 ,$16 
660,1/4/2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,$50 ,$80 ,$60 ,$130 ,$47 ,821,$68 ,$13 ,$43 ,$115 ,$25 
715,1/4/2012,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,$80 ,$90 ,$50 ,$170 ,$69 ,965,$82 ,$21 ,$39 ,$151 ,$43 
603,1/4/2012,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,$40 ,$70 ,$40 ,$110 ,$49 ,241,$72 ,$15 ,$33 ,$121 ,$39 
203,1/4/2012,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,$110 ,$160 ,$110 ,$270 ,$116 ,962,$176 ,$38 ,$107 ,$292 ,$69 
603,1/4/2012,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,$40 ,$70 ,$40 ,$110 ,$50 ,372,$75 ,$16 ,$27 ,$125 ,$48 
860,1/4/2012,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,$60 ,$80 ,$10 ,$140 ,$63 ,521,$87 ,$57 ,$0 ,$150 ,$87 
603,1/4/2012,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,$40 ,$60 ,$10 ,$100 ,$44 ,261,$63 ,$40 ,($6),$107 ,$69 
603,1/4/2012,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,$20 ,$40 ,$0 ,$60 ,$29 ,169,$36 ,$11 ,($9),$65 ,$45 
504,1/4/2012,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,$40 ,$60 ,$50 ,$100 ,$35 ,776,$51 ,$9 ,$30 ,$86 ,$21 
505,1/4/2012,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,$60 ,$90 ,$50 ,$150 ,$50 ,372,$75 ,$16 ,$27 ,$125 ,$48 
405,1/4/2012,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,$50 ,$80 ,$60 ,$130 ,$46 ,608,$60 ,$15 ,$33 ,$106 ,$27 
985,1/4/2012,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,$50 ,$70 ,$0 ,$120 ,$63 ,37,$87 ,$57 ,$1 ,$150 ,$86 
505,1/4/2012,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,$20 ,$30 ,$0 ,$50 ,$29 ,-39,$36 ,$11 ,($9),$65 ,$45 
918,1/4/2012,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,$90 ,$130 ,$90 ,$220 ,$112 ,-120,$155 ,$34 ,$98 ,$267 ,$57 
225,1/4/2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,$40 ,$70 ,$50 ,$110 ,$49 ,342,$84 ,$15 ,$45 ,$133 ,$39 
505,1/4/2012,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,$30 ,$60 ,$10 ,$90 ,$44 ,261,$63 ,$40 ,($6),$107 ,$69 
580,1/4/2012,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,$10 ,$30 ,$30 ,$40 ,$21 ,454,$32 ,$5 ,$16 ,$53 ,$16 
971,1/4/2012,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,$60 ,$90 ,$30 ,$150 ,$52 ,433,$73 ,$47 ,($3),$125 ,$76 
435,1/4/2012,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,$90 ,$110 ,$70 ,$200 ,$76 ,965,$91 ,$23 ,$47 ,$167 ,$44 
775,1/4/2012,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,$40 ,$50 ,$10 ,$90 ,$35 ,197,$44 ,$13 ,($2),$79 ,$46 
503,1/4/2012,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,$60 ,$80 ,$30 ,$140 ,$49 ,399,$70 ,$16 ,$8 ,$119 ,$62 
435,1/4/2012,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,$60 ,$80 ,$50 ,$140 ,$51 ,311,$68 ,$16 ,$25 ,$119 ,$43 
509,1/4/2012,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,$80 ,$130 ,$90 ,$210 ,$69 ,340,$100 ,$22 ,$54 ,$169 ,$46 
775,1/4/2012,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,688,$43 ,$0 ,$32 ,$43 ,$11 
541,1/4/2012,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,$50 ,$60 ,$20 ,$110 ,$54 ,337,$67 ,$20 ,$13 ,$121 ,$54 
435,1/4/2012,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,$40 ,$60 ,$40 ,$100 ,$45 ,777,$67 ,$12 ,$43 ,$112 ,$24 
206,1/4/2012,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,$40 ,$50 ,$30 ,$90 ,$45 ,605,$58 ,$14 ,$32 ,$103 ,$26 
702,1/4/2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,$10 ,$30 ,$20 ,$40 ,$19 ,820,$28 ,$5 ,$11 ,$47 ,$17 
971,1/4/2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,$50 ,$70 ,$40 ,$120 ,$55 ,336,$74 ,$18 ,$28 ,$129 ,$46 
801,1/4/2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,$40 ,$70 ,$50 ,$110 ,$52 ,605,$67 ,$17 ,$37 ,$119 ,$30 
253,1/4/2012,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,$50 ,$70 ,$30 ,$120 ,$57 ,313,$70 ,$21 ,$15 ,$127 ,$55 
563,1/4/2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,$210 ,$300 ,$210 ,$510 ,$252 ,"1,316",$335 ,$83 ,$220 ,$587 ,$115 
314,1/4/2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,$30 ,$60 ,$10 ,$90 ,$44 ,261,$63 ,$40 ,($6),$107 ,$69 
262,1/4/2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,$40 ,$70 ,$50 ,$110 ,$49 ,342,$84 ,$15 ,$46 ,$133 ,$38 
319,1/4/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,$100 ,$160 ,$120 ,$260 ,$123 ,611,$178 ,$39 ,$115 ,$301 ,$63 
660,1/4/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,$70 ,$40 ,$10 ,$110 ,$93 ,840,$40 ,$28 ,($12),$133 ,$52 
608,1/4/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,$40 ,$60 ,$50 ,$100 ,$49 ,779,$72 ,$13 ,$47 ,$121 ,$25 
959,1/4/2012,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,$60 ,$70 ,$30 ,$130 ,$80 ,494,$98 ,$30 ,$34 ,$178 ,$64 
603,1/4/2012,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,$20 ,$40 ,$10 ,$60 ,$35 ,197,$44 ,$13 ,($3),$79 ,$47 
860,1/4/2012,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,$50 ,$80 ,$60 ,$130 ,$76 ,965,$91 ,$23 ,$46 ,$167 ,$45 
985,1/4/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,$40 ,$70 ,$50 ,$110 ,$52 ,605,$67 ,$17 ,$38 ,$119 ,$29 
505,1/4/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,$10 ,$30 ,$20 ,$40 ,$19 ,820,$28 ,$5 ,$12 ,$47 ,$16 
580,1/4/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,$50 ,$70 ,$30 ,$120 ,$57 ,313,$70 ,$21 ,$15 ,$127 ,$55 
337,1/4/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,$70 ,$100 ,$50 ,$170 ,$80 ,494,$98 ,$30 ,$35 ,$178 ,$63 
505,1/4/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,$20 ,$30 ,$10 ,$50 ,$28 ,964,$33 ,$8 ,$3 ,$61 ,$30 
405,1/4/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,$90 ,$130 ,$30 ,$220 ,$95 ,554,$132 ,$86 ,$16 ,$227 ,$116 
775,1/4/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,$100 ,$160 ,$50 ,$260 ,$125 ,729,$173 ,$113 ,$27 ,$298 ,$146 
971,1/4/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,$30 ,$40 ,$40 ,$70 ,$35 ,777,$52 ,$9 ,$31 ,$87 ,$21 
435,1/4/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,$40 ,$60 ,$30 ,$100 ,$49 ,241,$72 ,$15 ,$34 ,$121 ,$38 
253,1/4/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,$90 ,$160 ,$110 ,$250 ,$116 ,962,$176 ,$38 ,$106 ,$292 ,$70 
775,1/4/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,$160 ,$240 ,$160 ,$400 ,$191 ,865,$265 ,$63 ,$156 ,$456 ,$109 
971,1/4/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,$30 ,$60 ,$40 ,$90 ,$46 ,608,$60 ,$15 ,$32 ,$106 ,$28 
435,1/4/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,$40 ,$70 ,$40 ,$110 ,$50 ,372,$75 ,$16 ,$28 ,$125 ,$47 
509,1/4/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,$30 ,$40 ,$40 ,$70 ,$35 ,776,$51 ,$9 ,$30 ,$86 ,$21 
702,1/4/2012,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,$100 ,$160 ,$110 ,$260 ,$123 ,611,$178 ,$39 ,$115 ,$301 ,$63 
435,1/4/2012,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,$70 ,$40 ,$0 ,$110 ,$93 ,840,$40 ,$28 ,($11),$133 ,$51 
319,1/4/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,$200 ,$220 ,$140 ,$420 ,$239 ,"1,464",$239 ,$66 ,$148 ,$478 ,$91 
636,1/4/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,$30 ,$40 ,$10 ,$70 ,$37 ,195,$51 ,$12 ,$11 ,$88 ,$40 
262,1/4/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,$30 ,$70 ,$40 ,$100 ,$46 ,388,$68 ,$14 ,$31 ,$114 ,$37 
515,1/4/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,$220 ,$280 ,$160 ,$500 ,$260 ,"1,423",$318 ,$98 ,$186 ,$578 ,$132 
314,1/4/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,$20 ,$30 ,($10),$50 ,$29 ,169,$36 ,$11 ,($9),$65 ,$45 
414,1/4/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,$50 ,$80 ,$10 ,$130 ,$63 ,521,$87 ,$57 ,$1 ,$150 ,$86 
573,1/4/2012,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,$30 ,$30 ,($10),$60 ,$35 ,197,$44 ,$13 ,($2),$79 ,$46 
203,1/4/2012,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,$40 ,$80 ,$60 ,$120 ,$47 ,821,$68 ,$13 ,$43 ,$115 ,$25 
603,1/4/2012,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,$20 ,$30 ,$20 ,$50 ,$19 ,820,$28 ,$5 ,$12 ,$47 ,$16 
475,1/4/2012,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,$20 ,$40 ,$30 ,$60 ,$25 ,775,$37 ,$7 ,$18 ,$62 ,$19 
603,1/4/2012,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,688,$43 ,$0 ,$32 ,$43 ,$11 
702,1/4/2012,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,$160 ,$230 ,$160 ,$390 ,$252 ,"1,316",$335 ,$83 ,$219 ,$587 ,$116 
503,1/4/2012,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,$10 ,$20 ,$20 ,$30 ,$21 ,454,$32 ,$5 ,$15 ,$53 ,$17 
435,1/4/2012,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,$20 ,$50 ,$10 ,$70 ,$44 ,261,$63 ,$40 ,($6),$107 ,$69 
253,1/4/2012,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,$30 ,$60 ,$40 ,$90 ,$49 ,342,$84 ,$15 ,$45 ,$133 ,$39 
775,1/4/2012,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,$150 ,$170 ,$110 ,$320 ,$239 ,"1,464",$239 ,$66 ,$149 ,$478 ,$90 
541,1/4/2012,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,$50 ,$100 ,$70 ,$150 ,$88 ,653,$134 ,$29 ,$73 ,$222 ,$61 
435,1/4/2012,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,$20 ,$30 ,$10 ,$50 ,$37 ,195,$51 ,$12 ,$11 ,$88 ,$40 
253,1/4/2012,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,$30 ,$40 ,$20 ,$70 ,$46 ,388,$68 ,$14 ,$30 ,$114 ,$38 
702,1/4/2012,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,$170 ,($170),($250),$0 ,$260 ,"3,049",($260),$98 ,($365),$26 ,$131 
971,1/4/2012,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,$70 ,$110 ,$70 ,$180 ,$112 ,502,$155 ,$34 ,$98 ,$267 ,$57 
435,1/4/2012,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,$10 ,$30 ,$10 ,$40 ,$29 ,169,$36 ,$11 ,($8),$65 ,$44 
253,1/4/2012,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,$40 ,$60 ,$10 ,$100 ,$63 ,521,$87 ,$57 ,$0 ,$150 ,$87 
720,1/5/2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,$110 ,$150 ,$120 ,$260 ,$104 ,871,$152 ,$29 ,$112 ,$256 ,$40 
618,1/5/2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,$130 ,$190 ,$140 ,$320 ,$127 ,671,$185 ,$40 ,$122 ,$312 ,$63 
440,1/5/2012,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,$50 ,$80 ,$20 ,$130 ,$53 ,458,$75 ,$48 ,($2),$128 ,$77 
303,1/5/2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,$70 ,$110 ,$60 ,$180 ,$64 ,593,$96 ,$21 ,$44 ,$160 ,$52 
630,1/5/2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,$300 ,$310 ,$210 ,$610 ,$260 ,"1,559",$261 ,$72 ,$165 ,$521 ,$96 
740,1/5/2012,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,$60 ,$70 ,$20 ,$130 ,$53 ,361,$65 ,$20 ,$11 ,$118 ,$54 
321,1/5/2012,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,$100 ,$150 ,$100 ,$250 ,$114 ,555,$159 ,$35 ,$100 ,$273 ,$59 
863,1/5/2012,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,$80 ,$110 ,$70 ,$190 ,$87 ,472,$117 ,$28 ,$62 ,$204 ,$55 
956,1/5/2012,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,$100 ,$130 ,$100 ,$230 ,$83 ,584,$107 ,$27 ,$68 ,$190 ,$39 
430,1/5/2012,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,$70 ,$110 ,$90 ,$180 ,$86 ,499,$124 ,$24 ,$88 ,$210 ,$36 
714,1/5/2012,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,$240 ,($40),($140),$200 ,$195 ,"1,952",($32),$64 ,($142),$163 ,$110 
626,1/5/2012,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,$250 ,$330 ,$220 ,$580 ,$263 ,"1,433",$349 ,$86 ,$230 ,$612 ,$119 
720,1/5/2012,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,$110 ,$150 ,$120 ,$260 ,$104 ,821,$152 ,$29 ,$111 ,$256 ,$41 
330,1/5/2012,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,$50 ,$70 ,$40 ,$120 ,$52 ,361,$71 ,$17 ,$27 ,$123 ,$44 
303,1/5/2012,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,$80 ,$110 ,$80 ,$190 ,$83 ,584,$107 ,$27 ,$68 ,$190 ,$39 
630,1/5/2012,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,$200 ,$280 ,$180 ,$480 ,$195 ,956,$270 ,$64 ,$161 ,$465 ,$109 
513,1/5/2012,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,$40 ,$60 ,$30 ,$100 ,$42 ,384,$61 ,$13 ,$24 ,$103 ,$37 
303,1/5/2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,$90 ,$150 ,$120 ,$240 ,$86 ,499,$124 ,$24 ,$88 ,$210 ,$36 
773,1/5/2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,$300 ,$420 ,$300 ,$720 ,$263 ,"1,433",$349 ,$86 ,$230 ,$612 ,$119 
740,1/5/2012,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,$170 ,$180 ,$120 ,$350 ,$149 ,"1,156",$149 ,$41 ,$84 ,$298 ,$65 
904,1/5/2012,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,$90 ,$130 ,$90 ,$220 ,$94 ,697,$141 ,$31 ,$78 ,$235 ,$63 
978,1/5/2012,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,$60 ,$460 ,$430 ,$520 ,$64 ,-663,$487 ,$21 ,$434 ,$551 ,$53 
585,1/5/2012,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,$280 ,$430 ,$300 ,$710 ,$302 ,"2,250",$454 ,$105 ,$295 ,$756 ,$159 
786,1/5/2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,$80 ,$130 ,$40 ,$210 ,$92 ,599,$129 ,$83 ,$17 ,$221 ,$112 
413,1/5/2012,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,$50 ,$60 ,$0 ,$110 ,$53 ,491,$61 ,$48 ,($16),$114 ,$77 
646,1/5/2012,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,$110 ,($50),($180),$60 ,$121 ,"1,673",($52),$109 ,($195),$69 ,$143 
339,1/5/2012,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,$140 ,$150 ,$100 ,$290 ,$149 ,"1,156",$149 ,$41 ,$84 ,$298 ,$65 
212,1/5/2012,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,$240 ,$290 ,$210 ,$530 ,$260 ,"1,271",$283 ,$72 ,$187 ,$543 ,$96 
430,1/5/2012,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,$290 ,$350 ,$270 ,$640 ,$235 ,"1,060",$277 ,$72 ,$183 ,$512 ,$94 
254,1/5/2012,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,$50 ,$80 ,$50 ,$130 ,$64 ,-161,$96 ,$21 ,$44 ,$160 ,$52 
254,1/5/2012,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,$80 ,$140 ,$120 ,$220 ,$104 ,821,$152 ,$29 ,$112 ,$256 ,$40 
209,1/5/2012,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,$160 ,($30),($80),$130 ,$127 ,"1,215",($21),$40 ,($84),$106 ,$63 
650,1/5/2012,West,Major Territory,Colombian,Beans,Coffee,California,Regular,$380 ,$560 ,$410 ,$940 ,$302 ,"2,250",$454 ,$105 ,$295 ,$756 ,$159 
415,1/5/2012,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,$240 ,$260 ,$180 ,$500 ,$260 ,"1,559",$261 ,$72 ,$165 ,$521 ,$96 
209,1/5/2012,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,$110 ,$160 ,$30 ,$270 ,$121 ,788,$168 ,$109 ,$25 ,$289 ,$143 
970,1/5/2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,$120 ,$140 ,$90 ,$260 ,$149 ,"1,156",$149 ,$41 ,$83 ,$298 ,$66 
773,1/5/2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,$80 ,$140 ,$120 ,$220 ,$104 ,821,$152 ,$29 ,$112 ,$256 ,$40 
419,1/5/2012,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,$10 ,$30 ,$30 ,$40 ,$20 ,464,$29 ,$5 ,$12 ,$49 ,$17 
720,1/5/2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,$40 ,$70 ,$10 ,$110 ,$53 ,458,$75 ,$48 ,($3),$128 ,$78 
217,1/5/2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,$70 ,$90 ,$60 ,$160 ,$83 ,584,$107 ,$27 ,$68 ,$190 ,$39 
567,1/5/2012,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,$20 ,$40 ,$40 ,$60 ,$29 ,835,$42 ,$8 ,$23 ,$71 ,$19 
